y_true,y_pred,y_probs
2,2,"[0.0001440798951080069, 4.0199167415266857e-05, 0.9998157620429993]"
2,2,"[0.0005454439087770879, 0.0002756338508334011, 0.999178946018219]"
0,0,"[0.9903443455696106, 0.00285135256126523, 0.006804242264479399]"
2,2,"[1.767896901583299e-05, 9.606646017346065e-06, 0.9999727010726929]"
0,0,"[0.992424488067627, 0.002619080012664199, 0.004956449382007122]"
0,0,"[0.995836615562439, 0.0004996253992430866, 0.0036637242883443832]"
0,0,"[0.9953833222389221, 0.0005399754154495895, 0.004076613113284111]"
0,0,"[0.9999957084655762, 6.785114692320349e-08, 4.16941475123167e-06]"
2,2,"[8.060148388722155e-07, 6.122424451859843e-07, 0.9999985694885254]"
2,2,"[2.8106511308578774e-05, 1.1794846614066046e-05, 0.9999600648880005]"
2,2,"[0.0003459000727161765, 0.0005098748370073736, 0.9991441965103149]"
2,2,"[1.4210537301551085e-05, 7.811753675923683e-06, 0.9999779462814331]"
2,2,"[1.138182454951675e-07, 9.88621238207088e-08, 0.9999997615814209]"
2,2,"[7.729209983153851e-07, 5.700923679796688e-07, 0.9999986886978149]"
0,0,"[0.993126392364502, 0.0010726060718297958, 0.005801031365990639]"
2,2,"[4.0971004366952e-09, 1.6013443904228097e-09, 1.0]"
2,2,"[0.0004898027400486171, 0.00012061816232744604, 0.9993896484375]"
0,0,"[0.9999921321868896, 2.849234590485139e-07, 7.641709999006707e-06]"
1,1,"[0.00014523419667966664, 0.9993945360183716, 0.000460228999145329]"
0,0,"[0.9958657026290894, 0.0010019137989729643, 0.003132346784695983]"
2,2,"[0.0006236637709662318, 0.00042545486940070987, 0.9989508390426636]"
2,2,"[6.823033800174017e-07, 6.541790185110585e-07, 0.9999986886978149]"
2,2,"[3.421083647481282e-07, 1.5963942701091582e-07, 0.9999995231628418]"
1,1,"[0.00013422273332253098, 0.9994327425956726, 0.0004329615621827543]"
2,2,"[8.05028776085237e-06, 2.9822135729773436e-06, 0.9999889135360718]"
2,2,"[3.755857278520125e-06, 1.6386281913582934e-06, 0.9999945163726807]"
0,0,"[0.999839186668396, 1.4468534573097713e-05, 0.00014640585868619382]"
1,1,"[0.0007164906128309667, 0.9969924688339233, 0.0022910386323928833]"
2,2,"[0.0012225424870848656, 0.00806970801204443, 0.9907076358795166]"
0,0,"[0.9999377727508545, 2.9490117867680965e-06, 5.9262485592626035e-05]"
2,2,"[3.6500203748346394e-08, 1.3622672767610311e-08, 1.0]"
2,2,"[4.935133688377391e-07, 2.896021271681093e-07, 0.9999992847442627]"
0,0,"[0.9799586534500122, 0.011296795681118965, 0.008744535967707634]"
2,2,"[2.098963705066126e-06, 1.3671367469214601e-06, 0.999996542930603]"
2,2,"[6.395323907781858e-06, 3.6542469388223253e-06, 0.9999898672103882]"
2,2,"[1.572122891957406e-05, 1.8025286408374086e-05, 0.9999662637710571]"
2,2,"[1.9574679299694253e-07, 8.199286583021603e-08, 0.9999996423721313]"
0,0,"[0.9836668968200684, 0.002456823131069541, 0.013876186683773994]"
0,0,"[0.9990441203117371, 7.390187965938821e-05, 0.0008819219656288624]"
1,1,"[2.463699274812825e-05, 0.999846339225769, 0.00012898007116746157]"
2,2,"[7.543629862993839e-07, 3.772726984152541e-07, 0.999998927116394]"
2,2,"[8.206479833461344e-07, 4.5735220055576065e-07, 0.9999986886978149]"
2,2,"[3.9255705814866815e-06, 3.519761321513215e-06, 0.9999924898147583]"
2,2,"[0.0003121744666714221, 5.521274215425365e-05, 0.9996325969696045]"
0,0,"[0.9970744848251343, 0.0005975842941552401, 0.0023279280867427588]"
0,0,"[0.9799075126647949, 0.004255340434610844, 0.015837213024497032]"
0,0,"[0.998380184173584, 0.0001904988312162459, 0.0014292640844359994]"
2,2,"[0.009711354039609432, 0.0015156614826992154, 0.9887729287147522]"
2,2,"[0.0007333511020988226, 0.0005962415016256273, 0.9986704587936401]"
2,2,"[2.3160113471476507e-07, 7.792939982209646e-08, 0.9999996423721313]"
2,2,"[2.327705175275696e-07, 1.0489928570223128e-07, 0.9999996423721313]"
2,2,"[6.091438081057277e-06, 4.786160843650578e-06, 0.9999891519546509]"
2,2,"[4.173362412984716e-06, 2.6306536256015534e-06, 0.9999932050704956]"
2,2,"[6.335078523989068e-07, 2.7518652245817066e-07, 0.9999991655349731]"
1,1,"[0.0028772454243153334, 0.9889541864395142, 0.008168584667146206]"
2,2,"[8.354592182513443e-07, 3.6559023897098086e-07, 0.9999988079071045]"
2,2,"[0.00015435091336257756, 0.0007060845964588225, 0.9991395473480225]"
2,2,"[0.0002640413003973663, 0.00018925742188002914, 0.9995467066764832]"
2,2,"[1.4976372995079146e-06, 1.0382836990174837e-06, 0.9999973773956299]"
2,2,"[6.437866250053048e-05, 4.058909325976856e-05, 0.9998949766159058]"
2,2,"[8.613984391558915e-05, 3.4468077501514927e-05, 0.9998793601989746]"
2,2,"[7.717950211372226e-06, 4.242612249072408e-06, 0.9999879598617554]"
2,2,"[1.3596546523331199e-05, 1.0716866199800279e-05, 0.9999756813049316]"
0,0,"[0.9985879063606262, 0.0002896605874411762, 0.0011224433546885848]"
2,2,"[0.00047492276644334197, 0.000468616170110181, 0.9990563988685608]"
2,2,"[2.2730597493136884e-07, 9.422716118479002e-08, 0.9999996423721313]"
0,0,"[0.9996684789657593, 3.2880474464036524e-05, 0.0002986377221532166]"
2,2,"[6.852761913478389e-08, 2.6286796739327656e-08, 0.9999998807907104]"
2,2,"[2.526161551941186e-06, 1.6303997654176783e-06, 0.9999958276748657]"
2,2,"[0.0005420887027867138, 0.0005001580575481057, 0.9989577531814575]"
2,2,"[2.26529255087371e-06, 1.6981764474621741e-06, 0.9999960660934448]"
1,1,"[3.235216354369186e-05, 0.9997323155403137, 0.00023530403268523514]"
2,2,"[7.851942427805625e-06, 9.635385140427388e-06, 0.999982476234436]"
2,2,"[2.1359041113555577e-07, 7.876984398080822e-08, 0.9999996423721313]"
2,2,"[0.00025484495563432574, 7.28677332517691e-05, 0.9996724128723145]"
2,2,"[0.000629160029347986, 0.0006038722931407392, 0.9987670183181763]"
2,2,"[3.9331644074991345e-05, 5.035974390921183e-05, 0.9999103546142578]"
2,2,"[3.774729339056648e-05, 3.058327274629846e-05, 0.9999315738677979]"
2,2,"[3.580523843993433e-05, 2.4421662601525895e-05, 0.9999397993087769]"
2,2,"[0.003162080654874444, 0.0015797051601111889, 0.9952581524848938]"
2,2,"[7.431680842273636e-06, 2.409726448604488e-06, 0.9999902248382568]"
0,0,"[0.9994231462478638, 8.427390275755897e-05, 0.0004925930988974869]"
0,0,"[0.9968913197517395, 0.0006844907184131444, 0.0024242298677563667]"
2,2,"[1.61557527462719e-05, 9.308957487519365e-06, 0.9999744892120361]"
0,0,"[0.9966889023780823, 0.0006454870454035699, 0.0026655823457986116]"
0,0,"[0.9985756874084473, 0.00023889882140792906, 0.0011854410404339433]"
2,2,"[0.00036647796514444053, 0.0005483443383127451, 0.9990851879119873]"
2,2,"[1.0263842114e-06, 4.203010917080974e-07, 0.9999984502792358]"
2,2,"[0.0005982742877677083, 0.026040220633149147, 0.9733615517616272]"
2,2,"[0.0017991128843277693, 0.023350365459918976, 0.974850594997406]"
0,0,"[0.9998979568481445, 5.190150204725796e-06, 9.684061660664156e-05]"
2,2,"[0.029169315472245216, 0.030622921884059906, 0.9402077794075012]"
1,1,"[0.0013737340923398733, 0.9939725995063782, 0.004653686657547951]"
0,0,"[0.999995231628418, 4.393392885049252e-07, 4.3425002331787255e-06]"
2,2,"[0.0006106471992097795, 0.0005984813906252384, 0.9987908005714417]"
1,1,"[0.00028076337184756994, 0.9987697005271912, 0.0009495475678704679]"
2,2,"[2.495250100764679e-06, 1.7598217709746677e-06, 0.9999957084655762]"
2,2,"[5.063086518930504e-06, 2.0834070255659753e-06, 0.9999929666519165]"
1,1,"[0.015477160923182964, 0.9580805897712708, 0.02644224837422371]"
2,2,"[2.301942731719464e-05, 7.98173186922213e-06, 0.9999690055847168]"
2,2,"[4.775961315317545e-06, 3.2547241062275134e-06, 0.9999920129776001]"
2,2,"[0.00011803076631622389, 7.274709787452593e-05, 0.9998093247413635]"
2,2,"[1.2986590263608377e-05, 2.19870653381804e-05, 0.9999650716781616]"
2,2,"[1.342282303085085e-06, 6.244014230105677e-07, 0.9999980926513672]"
2,2,"[9.296824146076688e-07, 8.131895583574078e-07, 0.9999982118606567]"
2,2,"[8.239878468430106e-08, 3.1648479392742956e-08, 0.9999998807907104]"
2,2,"[2.0490433598752134e-05, 1.5962912584654987e-05, 0.9999635219573975]"
2,0,"[0.9327341318130493, 0.009658158756792545, 0.0576077476143837]"
2,2,"[0.00014354102313518524, 0.00016307029000017792, 0.9996935129165649]"
2,2,"[1.1075813745264895e-05, 8.096796591416933e-06, 0.9999808073043823]"
2,2,"[9.928188228514045e-05, 0.0001592009502928704, 0.9997414946556091]"
2,2,"[0.0015931699890643358, 0.0015866161556914449, 0.9968202114105225]"
2,2,"[0.00018523084872867912, 7.261766586452723e-05, 0.9997422099113464]"
2,2,"[7.005799943726743e-06, 3.0771197998546995e-06, 0.9999898672103882]"
2,2,"[0.00010468557593412697, 2.9257313144626096e-05, 0.9998661279678345]"
2,2,"[9.154683766610106e-07, 4.575685466079449e-07, 0.9999985694885254]"
0,0,"[0.9997184872627258, 4.907792390440591e-05, 0.00023239028814714402]"
2,2,"[0.000246128678554669, 0.0007870501140132546, 0.9989668130874634]"
0,0,"[0.9997081160545349, 3.7848574720555916e-05, 0.00025390140945091844]"
0,0,"[0.9995386600494385, 5.924413926550187e-05, 0.0004021850763820112]"
2,2,"[0.011113444343209267, 0.005203074309974909, 0.9836834073066711]"
2,2,"[0.0018810037290677428, 0.002606157446280122, 0.9955127835273743]"
0,0,"[0.9781590700149536, 0.005993959028273821, 0.015846984460949898]"
0,0,"[0.9996005892753601, 4.4131851609563455e-05, 0.00035530756576918066]"
2,2,"[7.679249392822385e-05, 5.045332363806665e-05, 0.9998728036880493]"
2,2,"[4.4469807392033545e-08, 1.5456308233297023e-08, 1.0]"
0,0,"[0.9504457116127014, 0.03729590028524399, 0.012258402071893215]"
2,2,"[1.776331919245422e-05, 3.5106564610032365e-05, 0.9999470710754395]"
2,1,"[0.05638211965560913, 0.6428916454315186, 0.3007262349128723]"
2,2,"[1.045173303282354e-05, 4.2092274270544294e-06, 0.9999853372573853]"
2,2,"[0.0016218674136325717, 0.0008554134401492774, 0.9975226521492004]"
0,0,"[0.9975839853286743, 0.00018015273963101208, 0.002235819585621357]"
2,2,"[1.693731792329345e-05, 2.768528247543145e-05, 0.999955415725708]"
0,0,"[0.9977948665618896, 0.00025405114865861833, 0.0019510568818077445]"
2,2,"[1.890093153633643e-05, 9.172122190648224e-06, 0.999971866607666]"
2,2,"[3.166286478517577e-05, 2.3687562134000473e-05, 0.9999445676803589]"
1,1,"[1.7864375934095733e-07, 0.9999982118606567, 1.5936868749122368e-06]"
0,0,"[0.9986466765403748, 0.00031310628401115537, 0.001040291041135788]"
2,2,"[4.439566055225441e-06, 3.172212473145919e-06, 0.9999923706054688]"
2,2,"[8.708439963811543e-06, 4.182975771982456e-06, 0.9999871253967285]"
2,2,"[0.001306133926846087, 0.0009311340400017798, 0.9977627992630005]"
1,1,"[0.0011360310018062592, 0.993428647518158, 0.005435254890471697]"
0,0,"[0.9989954829216003, 0.00019966543186455965, 0.0008047561277635396]"
2,2,"[1.1458924745966215e-05, 8.801352123555262e-06, 0.9999797344207764]"
0,0,"[0.9974722266197205, 0.0005726184463128448, 0.0019550344441086054]"
2,2,"[3.229973299312405e-05, 1.4801623365201522e-05, 0.9999529123306274]"
2,2,"[0.00015808649186510593, 0.00012168467219453305, 0.9997202754020691]"
2,2,"[0.009097887203097343, 0.007143087685108185, 0.9837589263916016]"
1,1,"[0.0014070039615035057, 0.9919805526733398, 0.0066124992445111275]"
2,2,"[0.0008967799367383122, 0.0006562675698660314, 0.9984470009803772]"
0,0,"[0.9977207779884338, 0.0004818787856493145, 0.001797239645384252]"
2,2,"[0.0006004483439028263, 0.0011381512740626931, 0.9982613921165466]"
0,0,"[0.999573290348053, 8.911744953365996e-05, 0.00033758507925085723]"
1,1,"[0.0010549434227868915, 0.9958444237709045, 0.003100593574345112]"
2,2,"[5.6861670600483194e-05, 4.149738742853515e-05, 0.9999016523361206]"
1,1,"[0.0018554123817011714, 0.9940873384475708, 0.004057206679135561]"
2,2,"[1.2133885320508853e-05, 1.547924148326274e-05, 0.9999723434448242]"
2,2,"[0.0119554428383708, 0.01654099114239216, 0.9715035557746887]"
2,0,"[0.8536192178726196, 0.027186686173081398, 0.1191941574215889]"
0,0,"[0.9983976483345032, 0.0009936533169820905, 0.0006086141802370548]"
0,0,"[0.9999557733535767, 4.714363512903219e-06, 3.9435555663658306e-05]"
0,0,"[0.9998874664306641, 1.0497959010535851e-05, 0.00010198379459325224]"
1,1,"[0.00016227060405071825, 0.9991589784622192, 0.0006787809543311596]"
2,2,"[0.0001723530876915902, 0.00010158994700759649, 0.9997261166572571]"
2,2,"[1.954347226273967e-07, 8.914104654422772e-08, 0.9999996423721313]"
2,2,"[4.539875953923911e-05, 3.185386231052689e-05, 0.9999227523803711]"
0,0,"[0.9549411535263062, 0.0072876769118011, 0.037771228700876236]"
2,2,"[4.302955494495109e-05, 0.00010409959213575348, 0.9998528957366943]"
1,1,"[0.000538868538569659, 0.9984707236289978, 0.0009904297767207026]"
2,2,"[7.699136040173471e-05, 3.0067842089920305e-05, 0.9998929500579834]"
2,2,"[2.0151446733507328e-08, 7.710203142607952e-09, 1.0]"
2,2,"[0.04443003609776497, 0.02215583808720112, 0.9334141612052917]"
2,2,"[9.42503049827792e-07, 3.5862055369761947e-07, 0.9999986886978149]"
2,2,"[1.6627571142180386e-07, 7.788052158730352e-08, 0.9999997615814209]"
2,2,"[9.765350114321336e-05, 3.778885002247989e-05, 0.9998645782470703]"
2,2,"[1.0275262866343837e-05, 1.2617942047654651e-05, 0.9999771118164062]"
0,0,"[0.6550261378288269, 0.06664958596229553, 0.2783242464065552]"
1,1,"[0.0031421994790434837, 0.9855034351348877, 0.01135442778468132]"
0,0,"[0.995256245136261, 0.0009223806555382907, 0.0038213736843317747]"
2,2,"[0.001388424658216536, 0.0002448242448735982, 0.9983667731285095]"
2,2,"[0.0001852798304753378, 0.00019895698642358184, 0.9996156692504883]"
2,2,"[1.5818504834896885e-05, 1.1069571883126628e-05, 0.9999730587005615]"
2,2,"[2.6996614906238392e-05, 9.204908565152436e-06, 0.9999638795852661]"
2,2,"[0.0010933801531791687, 0.0004835357249248773, 0.9984230995178223]"
2,2,"[0.003220113692805171, 0.003888026811182499, 0.992891788482666]"
2,2,"[5.740932465414517e-06, 3.6260578326618997e-06, 0.999990701675415]"
0,0,"[0.9995961785316467, 6.866782496217638e-05, 0.0003351922205183655]"
0,0,"[0.999860405921936, 1.9779881768045016e-05, 0.00011977869871770963]"
2,2,"[1.2516971764853224e-05, 7.156025731092086e-06, 0.9999803304672241]"
2,2,"[4.405536674312316e-05, 6.626506365137175e-05, 0.999889612197876]"
0,0,"[0.97749263048172, 0.012823287397623062, 0.009684170596301556]"
0,0,"[1.0, 4.366548789214164e-10, 2.31345698153973e-08]"
2,2,"[0.00019677889940794557, 9.28217195905745e-05, 0.9997103810310364]"
2,2,"[1.0016488886321895e-05, 3.1310037229559384e-06, 0.9999868869781494]"
2,2,"[0.0006628792034462094, 0.0016893944703042507, 0.9976477026939392]"
1,1,"[0.0072213755920529366, 0.9785357117652893, 0.014242912642657757]"
2,2,"[0.00027393989148549736, 0.00023374964075628668, 0.9994922876358032]"
2,2,"[0.00032007115078158677, 0.00021643200307153165, 0.9994634985923767]"
1,1,"[0.0013024912914261222, 0.9840890169143677, 0.014608482830226421]"
2,2,"[3.952468432544265e-06, 2.2933015770831844e-06, 0.9999938011169434]"
0,0,"[0.9999737739562988, 2.970944478875026e-06, 2.3230613805935718e-05]"
0,0,"[0.9943541288375854, 0.0010496258037164807, 0.004596189130097628]"
2,2,"[0.005126950331032276, 0.013247299008071423, 0.9816257953643799]"
2,2,"[1.7323655399081872e-08, 6.2608949136233605e-09, 1.0]"
2,2,"[8.539698228560155e-07, 4.774492481374182e-07, 0.9999986886978149]"
0,0,"[0.9967321157455444, 0.0004326162161305547, 0.0028352299705147743]"
1,1,"[9.940617928805295e-07, 0.9999923706054688, 6.686439064651495e-06]"
2,2,"[1.834315753512783e-06, 7.137763304854161e-07, 0.9999974966049194]"
2,2,"[0.0006542531191371381, 0.00024353418848477304, 0.9991022348403931]"
0,0,"[0.9951481223106384, 0.0010613631457090378, 0.003790478454902768]"
2,2,"[3.1983975645744067e-07, 1.0918247284052995e-07, 0.9999995231628418]"
2,2,"[0.030281100422143936, 0.018761873245239258, 0.9509570598602295]"
2,2,"[1.061112925526686e-06, 9.901833664116566e-07, 0.9999979734420776]"
2,2,"[1.487695442392578e-07, 8.906152260124145e-08, 0.9999997615814209]"
2,2,"[1.7899152382483408e-08, 1.3076905780451398e-08, 1.0]"
2,2,"[9.227820640944628e-08, 3.7718219658700036e-08, 0.9999998807907104]"
2,2,"[4.613977200307318e-09, 1.979290731313199e-09, 1.0]"
2,2,"[0.00029656122205778956, 0.001063723349943757, 0.9986397624015808]"
2,2,"[9.900765007841983e-07, 3.0874898016008956e-07, 0.9999986886978149]"
2,2,"[0.009903891943395138, 0.012056156992912292, 0.9780399799346924]"
2,2,"[5.927853408138617e-07, 5.844388510922727e-07, 0.9999988079071045]"
2,2,"[1.3245445416032453e-06, 6.353482717713632e-07, 0.9999980926513672]"
1,1,"[0.0007771891541779041, 0.9975382089614868, 0.001684572664089501]"
0,0,"[0.998995840549469, 8.368745329789817e-05, 0.0009204632951878011]"
2,2,"[6.136767183306802e-07, 2.499387221632787e-07, 0.9999991655349731]"
0,0,"[0.995180606842041, 0.0008393300813622773, 0.00398006709292531]"
2,2,"[0.0001818717719288543, 0.00015316877397708595, 0.9996650218963623]"
2,2,"[1.3589881746156607e-05, 6.0751808632630855e-06, 0.9999803304672241]"
2,2,"[1.3004034826735733e-07, 3.4339162624519304e-08, 0.9999998807907104]"
0,0,"[0.9999208450317383, 9.291083188145421e-06, 6.990684778429568e-05]"
2,2,"[0.0002491057093720883, 0.00022471370175480843, 0.9995261430740356]"
2,2,"[6.550951184181031e-06, 6.379687420121627e-06, 0.999987006187439]"
2,1,"[0.028391515836119652, 0.6574023365974426, 0.314206063747406]"
2,2,"[0.000126569953863509, 8.055671059992164e-05, 0.9997928738594055]"
2,2,"[4.218113826937042e-05, 1.6593841792200692e-05, 0.9999412298202515]"
0,0,"[0.9985305070877075, 0.0002355972392251715, 0.0012338956585153937]"
2,2,"[7.704636118432973e-06, 6.617059170821449e-06, 0.9999855756759644]"
1,1,"[7.574952905997634e-05, 0.9997279047966003, 0.0001963539980351925]"
2,2,"[3.04472468997119e-05, 1.5290837836801074e-05, 0.999954342842102]"
0,0,"[0.9983914494514465, 0.00013881757331546396, 0.0014697047881782055]"
2,2,"[0.23660846054553986, 0.009125566110014915, 0.7542660236358643]"
0,0,"[0.9999349117279053, 5.620132014882984e-06, 5.9526551922317594e-05]"
2,2,"[7.085309334797785e-07, 1.0248835451420746e-06, 0.9999982118606567]"
2,2,"[5.582180406804582e-08, 2.8187102429910738e-08, 1.0]"
2,2,"[1.0361076618892184e-07, 1.0167149611106652e-07, 0.9999997615814209]"
2,2,"[1.079317371477373e-05, 4.227026238368126e-06, 0.9999849796295166]"
0,0,"[0.9997637867927551, 2.200388553319499e-05, 0.00021417811512947083]"
2,2,"[6.93068358259552e-08, 3.416179694681887e-08, 0.9999998807907104]"
2,1,"[0.011853835545480251, 0.946008026599884, 0.042138151824474335]"
2,2,"[8.877487744030077e-06, 5.033751222072169e-06, 0.9999861717224121]"
2,2,"[0.0006328182644210756, 0.0003511729883030057, 0.9990159273147583]"
2,2,"[1.3705054016099893e-06, 7.740106866549468e-07, 0.9999979734420776]"
2,2,"[0.0010327011113986373, 0.0042390101589262486, 0.9947282671928406]"
0,0,"[0.9964606165885925, 0.0006636842153966427, 0.0028757171239703894]"
0,0,"[0.9990083575248718, 9.714852058095858e-05, 0.0008945325389504433]"
1,1,"[0.0005951001076027751, 0.9969784021377563, 0.002426464343443513]"
2,2,"[9.762801056467652e-08, 5.469587094353301e-08, 0.9999998807907104]"
2,2,"[7.951950829010457e-05, 4.80487578897737e-05, 0.9998724460601807]"
1,1,"[0.0014270147075876594, 0.99540114402771, 0.0031718439422547817]"
2,2,"[1.3144728654879145e-05, 5.205431534704985e-06, 0.9999816417694092]"
2,2,"[2.897558033509995e-07, 1.2135569704696536e-07, 0.9999996423721313]"
2,2,"[5.6935711256755894e-08, 2.2918007047678657e-08, 1.0]"
2,2,"[5.262936197958368e-10, 1.3734741122206628e-10, 1.0]"
2,2,"[6.808826583437622e-05, 6.16102697676979e-05, 0.9998703002929688]"
2,2,"[0.000148300314322114, 4.849693868891336e-05, 0.9998032450675964]"
2,2,"[8.30515127745457e-05, 6.851564103271812e-05, 0.9998483657836914]"
2,2,"[0.0001385040523018688, 6.637776095885783e-05, 0.999795138835907]"
2,2,"[2.3075190256349742e-06, 2.4778951228654478e-06, 0.999995231628418]"
2,2,"[3.597718887249357e-06, 2.0896297883155057e-06, 0.9999942779541016]"
2,2,"[9.270047485188115e-06, 1.2519403753685765e-05, 0.9999781847000122]"
2,2,"[5.494528068084037e-06, 1.7924629673871095e-06, 0.9999927282333374]"
2,2,"[8.912697376217693e-05, 5.529424743144773e-05, 0.9998555183410645]"
2,2,"[0.00016159274673555046, 5.556123505812138e-05, 0.9997828602790833]"
2,2,"[0.017910851165652275, 0.005649715196341276, 0.9764394760131836]"
0,0,"[0.9994803071022034, 5.749469346483238e-05, 0.00046213509631343186]"
2,2,"[0.0005353738670237362, 0.0003541547048371285, 0.9991104006767273]"
2,2,"[3.55752014513655e-08, 9.534750766704292e-09, 1.0]"
0,0,"[0.9999915361404419, 3.967022621509386e-07, 8.1048337960965e-06]"
0,0,"[0.8934874534606934, 0.03457897901535034, 0.0719335749745369]"
2,2,"[3.2215552892012056e-06, 7.510225259466097e-06, 0.9999892711639404]"
0,0,"[0.9957850575447083, 0.0005452419864013791, 0.003669715253636241]"
1,1,"[0.0037966803647577763, 0.9818881154060364, 0.014315198175609112]"
2,2,"[6.67738713673316e-05, 6.480283627752215e-05, 0.9998683929443359]"
2,2,"[0.00017791439313441515, 0.00012462523591239005, 0.9996974468231201]"
2,2,"[3.838862994598458e-06, 1.346680960523372e-06, 0.9999948740005493]"
0,0,"[0.9974067807197571, 0.0004783544864039868, 0.0021148270461708307]"
0,0,"[0.9168046712875366, 0.002488266909494996, 0.08070705831050873]"
2,2,"[0.00043095913133583963, 0.00010565792763372883, 0.9994633793830872]"
0,0,"[0.9980402588844299, 0.00022913662542123348, 0.0017305916408076882]"
2,2,"[0.004948582965880632, 0.0034410329535603523, 0.9916103482246399]"
0,0,"[0.9999619722366333, 2.57820897786587e-06, 3.536077565513551e-05]"
2,2,"[1.22880119306501e-05, 8.44988153403392e-06, 0.9999792575836182]"
2,2,"[3.924641305275145e-07, 1.5613974824191246e-07, 0.9999995231628418]"
0,0,"[0.9996917247772217, 5.4542073485208675e-05, 0.0002536828105803579]"
2,2,"[3.585768126868061e-06, 2.083851086354116e-06, 0.9999943971633911]"
2,2,"[3.4661137959801636e-08, 1.0660485827429511e-08, 1.0]"
2,2,"[3.235051190131344e-05, 3.7547080864897e-05, 0.9999301433563232]"
2,2,"[0.0017796105239540339, 0.0017207665368914604, 0.9964995384216309]"
2,2,"[1.0654371607188295e-07, 3.766243494851551e-08, 0.9999998807907104]"
2,2,"[2.6032691380351025e-07, 1.3315764135768404e-07, 0.9999996423721313]"
2,2,"[0.003222695318982005, 0.003507312387228012, 0.9932699799537659]"
2,2,"[2.3751199478283525e-05, 1.4270853171183262e-05, 0.9999619722366333]"
0,0,"[0.9953526258468628, 0.0013530371943488717, 0.003294361988082528]"
0,0,"[0.999671220779419, 4.0486389480065554e-05, 0.00028829334769397974]"
0,0,"[0.9993100166320801, 0.00010752239904832095, 0.000582467473577708]"
1,1,"[0.0009187201503664255, 0.9972665309906006, 0.0018147218506783247]"
0,0,"[0.9985060691833496, 0.00015969749074429274, 0.0013341691810637712]"
2,2,"[1.1312721426293137e-06, 4.787326020050386e-07, 0.9999984502792358]"
2,2,"[0.00045926342136226594, 0.0003389313060324639, 0.9992018342018127]"
0,0,"[0.9998478889465332, 1.3983281860419083e-05, 0.00013818494335282594]"
0,0,"[0.9999996423721313, 5.931267921255312e-09, 3.565488952972373e-07]"
2,2,"[0.00012082330067642033, 0.00011315895972074941, 0.9997660517692566]"
2,2,"[9.92299901554361e-05, 0.00011651065142359585, 0.9997841715812683]"
2,2,"[1.8683545022213366e-06, 1.8154605641029775e-06, 0.9999963045120239]"
1,1,"[6.485471385531127e-05, 0.9998237490653992, 0.00011145501775899902]"
2,2,"[3.2692571494408185e-06, 1.278654849556915e-06, 0.9999954700469971]"
2,2,"[2.893060013775539e-07, 2.4739046011745813e-07, 0.9999995231628418]"
2,2,"[2.074703388643684e-06, 8.776146387390327e-07, 0.9999971389770508]"
2,2,"[2.531217978685163e-05, 1.401333611283917e-05, 0.9999606609344482]"
2,2,"[4.1343770135426894e-05, 2.8128286430728622e-05, 0.9999305009841919]"
0,0,"[0.9970020651817322, 0.0003761239640880376, 0.0026217615231871605]"
2,2,"[6.949182534299325e-06, 4.642270596377784e-06, 0.9999884366989136]"
2,2,"[1.3800207625536132e-06, 4.296739177789277e-07, 0.9999980926513672]"
2,2,"[2.0549998680507997e-07, 1.3427191447590303e-07, 0.9999996423721313]"
2,2,"[0.016680438071489334, 0.05323838070034981, 0.9300811290740967]"
0,0,"[0.9954372048377991, 0.0006802441203035414, 0.0038826402742415667]"
2,2,"[9.920145203068387e-06, 7.4739073170349e-06, 0.9999825954437256]"
2,2,"[0.0001234611845575273, 6.290758028626442e-05, 0.9998136162757874]"
2,2,"[6.483041659066657e-08, 4.7110962242413734e-08, 0.9999998807907104]"
0,0,"[0.999568521976471, 5.8984660427086055e-05, 0.0003725031274370849]"
2,2,"[6.84779251969303e-07, 1.3978038850837038e-06, 0.9999978542327881]"
2,2,"[1.6542502635275014e-05, 1.7664437109488063e-05, 0.9999657869338989]"
2,2,"[1.5596349840052426e-05, 9.876926014840137e-06, 0.9999744892120361]"
0,0,"[0.993438184261322, 0.0009060525917448103, 0.005655720829963684]"
0,0,"[0.9996821880340576, 3.448633287916891e-05, 0.00028339357231743634]"
2,2,"[8.95992613436647e-08, 4.0857941030481015e-08, 0.9999998807907104]"
0,0,"[0.999566376209259, 4.3175663449801505e-05, 0.0003904275072272867]"
1,1,"[0.00015274001634679735, 0.9995026588439941, 0.0003445504407864064]"
0,0,"[0.9995298385620117, 6.829720950918272e-05, 0.0004018968320451677]"
0,0,"[0.9999979734420776, 7.178277883213013e-08, 1.9010025198440417e-06]"
2,2,"[6.279273748077685e-06, 5.171400061954046e-06, 0.9999885559082031]"
2,2,"[5.190827778278617e-06, 3.42677162734617e-06, 0.9999912977218628]"
2,2,"[3.844005732389633e-06, 7.186269158410141e-06, 0.9999890327453613]"
0,0,"[0.9963968396186829, 0.00029388602706603706, 0.0033093441743403673]"
2,2,"[0.00014384287351276726, 0.00022583629470318556, 0.999630331993103]"
1,1,"[1.3349287542041566e-07, 0.9999992847442627, 5.447836883831769e-07]"
2,2,"[0.0005521051934920251, 0.00046412396477535367, 0.9989838004112244]"
2,2,"[2.078524241611035e-09, 6.899892879275171e-10, 1.0]"
2,2,"[8.605020411778241e-06, 6.3671964198874775e-06, 0.9999850988388062]"
2,2,"[8.62916067490005e-08, 4.943556675129912e-08, 0.9999998807907104]"
