y_true,y_pred,y_probs
2,2,"[1.1247218711929463e-09, 5.70376079700452e-10, 1.0]"
2,2,"[3.913779664799222e-07, 2.0157672508958058e-07, 0.9999994039535522]"
0,0,"[0.999991774559021, 5.902832072024466e-07, 7.604027814522851e-06]"
2,2,"[3.951974122173851e-06, 1.3645174021803541e-06, 0.9999946355819702]"
2,2,"[1.864636578829959e-05, 1.3001752449781634e-05, 0.999968409538269]"
2,2,"[1.7262967958231457e-05, 1.840479853854049e-05, 0.9999643564224243]"
0,0,"[0.9967445135116577, 0.0003530020185280591, 0.0029024749528616667]"
2,2,"[0.0003049319493584335, 0.0001966791896848008, 0.9994983673095703]"
1,1,"[0.006783562712371349, 0.9375630021095276, 0.055653464049100876]"
1,1,"[0.00248402776196599, 0.9919533133506775, 0.005562575999647379]"
2,2,"[0.0003856547991745174, 0.00017337783356197178, 0.9994409680366516]"
1,1,"[0.00043110339902341366, 0.9985800981521606, 0.0009889128850772977]"
0,0,"[0.9999303817749023, 6.901321285113227e-06, 6.268931610975415e-05]"
0,0,"[0.9999102354049683, 2.293887700943742e-05, 6.686842971248552e-05]"
2,2,"[5.973478891974082e-06, 3.5469270187604707e-06, 0.9999904632568359]"
2,2,"[0.0006420002318918705, 0.0003266721614636481, 0.9990313053131104]"
0,0,"[0.9997645020484924, 2.0876848793704994e-05, 0.0002146545157302171]"
1,1,"[3.087003278778866e-05, 0.9997885823249817, 0.00018055172404274344]"
2,2,"[2.0424469767021947e-05, 8.384424290852621e-06, 0.9999711513519287]"
0,0,"[0.9998424053192139, 1.716604492685292e-05, 0.00014042467228136957]"
2,2,"[0.0003642252122517675, 0.00018843037832994014, 0.9994472861289978]"
2,2,"[4.93580137117533e-06, 3.190551296938793e-06, 0.9999918937683105]"
0,0,"[0.9999992847442627, 3.8284849068759286e-08, 7.101795631569985e-07]"
2,2,"[4.570748899368482e-07, 8.801892477094952e-07, 0.9999986886978149]"
2,2,"[2.8919068029154005e-08, 1.9483453073121382e-08, 1.0]"
2,2,"[0.00018982109031639993, 0.00014012304018251598, 0.9996700286865234]"
1,1,"[0.0007869161781854928, 0.9977486729621887, 0.001464400440454483]"
2,2,"[7.051573902572272e-07, 6.412997777260898e-07, 0.9999986886978149]"
2,2,"[1.5826263961571385e-06, 8.504116522090044e-07, 0.999997615814209]"
2,2,"[6.686153938062489e-05, 0.00011453162733232602, 0.9998186230659485]"
2,2,"[8.78734135767445e-06, 7.272896709764609e-06, 0.9999839067459106]"
2,2,"[4.0384002204518765e-05, 2.825410592777189e-05, 0.9999313354492188]"
0,0,"[0.9949337840080261, 0.0008771918364800513, 0.0041890633292496204]"
1,1,"[2.432942096675106e-07, 0.9999980926513672, 1.7062674260159838e-06]"
1,1,"[0.0013798685977235436, 0.9950606226921082, 0.0035594834480434656]"
2,2,"[1.4984860854383442e-06, 9.955507493941695e-07, 0.9999974966049194]"
2,2,"[0.00043113494757562876, 0.0002110867790179327, 0.9993577599525452]"
2,2,"[4.471603745059838e-07, 1.7002717811465118e-07, 0.9999994039535522]"
2,2,"[4.440306838660035e-06, 3.186861022186349e-06, 0.9999923706054688]"
2,2,"[0.009052630513906479, 0.0009231142466887832, 0.990024209022522]"
1,1,"[0.006780531257390976, 0.9800096154212952, 0.013209882192313671]"
0,0,"[0.9885165691375732, 0.0026890120934695005, 0.00879443809390068]"
2,2,"[1.82140479410009e-06, 1.137507183557318e-06, 0.9999970197677612]"
2,2,"[1.3771798990092066e-07, 6.843082189789129e-08, 0.9999997615814209]"
2,2,"[0.0008115685195662081, 0.0009263600804843009, 0.9982621073722839]"
2,2,"[0.0005456620128825307, 0.0010191756300628185, 0.9984351992607117]"
2,2,"[8.219718097279838e-07, 3.2335393029825354e-07, 0.9999988079071045]"
2,2,"[8.597767759965791e-07, 3.3840115065686405e-07, 0.9999988079071045]"
0,0,"[0.9965158700942993, 0.0006135331350378692, 0.0028705731965601444]"
2,2,"[0.01824927143752575, 0.4199264347553253, 0.5618242621421814]"
0,0,"[0.946756899356842, 0.019120870158076286, 0.034122202545404434]"
1,1,"[0.00014482092228718102, 0.9995042085647583, 0.00035104990820400417]"
2,2,"[9.599955319572473e-08, 3.583664565098843e-08, 0.9999998807907104]"
2,2,"[0.01943819411098957, 0.010599365457892418, 0.969962477684021]"
2,2,"[0.03478178009390831, 0.062446147203445435, 0.9027721285820007]"
0,0,"[0.9988333582878113, 0.00010329768701922148, 0.0010633240453898907]"
2,2,"[0.0010178417433053255, 0.0005382978124544024, 0.9984439015388489]"
2,2,"[9.979801689041778e-06, 6.617259259655839e-06, 0.9999834299087524]"
0,0,"[0.9998964071273804, 1.1176770385645796e-05, 9.239973587682471e-05]"
2,2,"[1.694697857601568e-05, 2.014611709455494e-05, 0.9999629259109497]"
2,2,"[4.08371943194652e-06, 2.2981703295954503e-06, 0.9999935626983643]"
0,0,"[0.9832582473754883, 0.0020742779597640038, 0.014667357318103313]"
1,1,"[0.0019683700520545244, 0.9948152899742126, 0.0032162542920559645]"
1,1,"[0.00029530926258303225, 0.997922956943512, 0.0017818500055000186]"
1,1,"[2.9976234145578928e-05, 0.9998389482498169, 0.00013111750013194978]"
1,1,"[2.649976158863865e-05, 0.9998666048049927, 0.00010693529475247487]"
0,0,"[0.997614860534668, 0.0005446383729577065, 0.001840449869632721]"
0,0,"[0.9990882873535156, 9.621726348996162e-05, 0.0008154273382388055]"
2,2,"[2.0817902623093687e-05, 5.1473140047164634e-05, 0.9999277591705322]"
0,0,"[0.9533637762069702, 0.007562787272036076, 0.03907335549592972]"
2,2,"[9.558429883327335e-05, 6.484052573796362e-05, 0.9998395442962646]"
0,0,"[0.9986916184425354, 0.0001059156857081689, 0.0012024458264932036]"
1,1,"[0.00016042757488321513, 0.9994156360626221, 0.0004239007830619812]"
2,2,"[0.0035963926929980516, 0.02000417374074459, 0.9763994812965393]"
2,2,"[6.590350676560774e-05, 6.149306136649102e-05, 0.9998725652694702]"
0,0,"[0.9911575317382812, 0.00270762643776834, 0.0061348374001681805]"
2,2,"[1.9586980648522712e-10, 6.502227922755566e-11, 1.0]"
0,0,"[0.9994315505027771, 5.084961958345957e-05, 0.0005175854312255979]"
2,2,"[3.4086467621818883e-06, 1.317940700573672e-06, 0.999995231628418]"
0,0,"[0.9889121055603027, 0.0010526226833462715, 0.0100352568551898]"
2,2,"[1.293528555379453e-07, 5.750474230126201e-08, 0.9999997615814209]"
2,2,"[0.0006819300469942391, 0.006724691484123468, 0.9925933480262756]"
1,1,"[1.7249314510081604e-07, 0.9999982118606567, 1.6143221728270873e-06]"
2,2,"[3.357810669513128e-07, 1.0671410421991823e-07, 0.9999995231628418]"
2,2,"[2.2876401999383233e-06, 1.9165622688888106e-06, 0.9999958276748657]"
2,2,"[4.169120529695647e-06, 1.1066133538406575e-06, 0.9999947547912598]"
2,2,"[7.47171179682482e-06, 1.0848016245290637e-05, 0.9999816417694092]"
2,2,"[7.59080721763894e-05, 3.556287629180588e-05, 0.99988853931427]"
1,1,"[0.015849661082029343, 0.9583866596221924, 0.02576361782848835]"
0,0,"[0.9486960768699646, 0.013213909231126308, 0.038089971989393234]"
2,2,"[0.0018722998211160302, 0.005991256330162287, 0.9921364784240723]"
1,1,"[9.91432971204631e-05, 0.9995101690292358, 0.00039070239290595055]"
0,0,"[0.9999103546142578, 5.8483515203988645e-06, 8.37505649542436e-05]"
0,0,"[0.6790470480918884, 0.10586722195148468, 0.2150857150554657]"
2,2,"[0.005003838334232569, 0.0051756249740719795, 0.9898204803466797]"
2,2,"[7.02412066289071e-08, 3.90375198833226e-08, 0.9999998807907104]"
2,2,"[2.160212062563005e-07, 1.3913114571550977e-07, 0.9999996423721313]"
2,2,"[3.3401047403458506e-05, 3.944510535802692e-05, 0.9999271631240845]"
0,0,"[0.9999475479125977, 4.5160504669183865e-06, 4.790164894075133e-05]"
2,2,"[3.0163935207383474e-06, 1.7718718936521327e-06, 0.999995231628418]"
1,1,"[1.980015667868429e-06, 0.9999890327453613, 8.948582944867667e-06]"
2,2,"[0.0001053729938575998, 7.329141953960061e-05, 0.9998213648796082]"
2,2,"[1.6681625538694789e-06, 8.753547149353835e-07, 0.9999974966049194]"
2,2,"[1.5263798559317365e-05, 9.283158760808874e-06, 0.9999754428863525]"
2,2,"[0.0021954248659312725, 0.0005644326447509229, 0.9972401857376099]"
0,0,"[0.9796129465103149, 0.006577251944690943, 0.013809796422719955]"
2,2,"[8.592613994551357e-06, 8.061721018748358e-06, 0.9999833106994629]"
1,1,"[1.8767466372082708e-06, 0.9999880790710449, 9.986103577830363e-06]"
0,0,"[0.9999985694885254, 6.445281286460158e-08, 1.3510378948922153e-06]"
2,2,"[4.0116913169185864e-07, 4.0446133198202006e-07, 0.9999991655349731]"
2,2,"[8.780302596278489e-05, 4.719537537312135e-05, 0.999864935874939]"
0,0,"[0.9938350915908813, 0.0019313226221129298, 0.0042335884645581245]"
2,2,"[5.6733966630417854e-05, 0.0001223048457177356, 0.9998210072517395]"
2,2,"[8.034430010184224e-08, 2.7606452235318102e-08, 0.9999998807907104]"
0,0,"[0.8489310145378113, 0.05731426179409027, 0.09375471621751785]"
1,1,"[8.216110813918931e-07, 0.9999947547912598, 4.39527912021731e-06]"
0,0,"[0.9965232610702515, 0.00046237188507802784, 0.0030144252814352512]"
2,2,"[0.010080895386636257, 0.0015152777777984738, 0.988403856754303]"
2,2,"[0.012164544314146042, 0.0028112195432186127, 0.9850242137908936]"
2,2,"[9.911285303587647e-08, 4.184385815619862e-08, 0.9999998807907104]"
2,2,"[0.00033978180726990104, 0.00021075330732855946, 0.9994494318962097]"
1,1,"[4.239041118125897e-06, 0.9999688863754272, 2.68728344963165e-05]"
0,0,"[0.9995602965354919, 7.713057129876688e-05, 0.0003626153338700533]"
1,1,"[0.0002712430723477155, 0.9988768696784973, 0.0008518591639585793]"
2,2,"[1.0845647580026707e-07, 6.12192110338583e-08, 0.9999998807907104]"
2,2,"[1.1604696936728942e-07, 3.3471732052703373e-08, 0.9999998807907104]"
2,2,"[4.025742725843884e-07, 1.560291167379546e-07, 0.9999994039535522]"
2,2,"[0.013575485907495022, 0.031216003000736237, 0.9552085399627686]"
2,2,"[5.644494012813084e-05, 0.00010304155148332939, 0.999840497970581]"
2,2,"[6.2104804783302825e-06, 2.608268005133141e-06, 0.9999911785125732]"
2,2,"[3.0362298275576904e-07, 1.0099886793568658e-07, 0.9999996423721313]"
2,2,"[5.272373527986929e-06, 4.714160240837373e-06, 0.9999899864196777]"
2,2,"[1.6640284229652025e-05, 6.280519301071763e-06, 0.9999771118164062]"
2,2,"[3.498297246551374e-06, 2.1151936380192637e-06, 0.9999943971633911]"
2,2,"[1.6586069477853016e-06, 6.450197815865977e-07, 0.9999977350234985]"
2,2,"[2.78553652606206e-05, 1.182944470201619e-05, 0.9999603033065796]"
0,0,"[0.9960229396820068, 0.0016159054357558489, 0.0023611749056726694]"
0,0,"[0.999688982963562, 3.187938273185864e-05, 0.0002791506703943014]"
0,0,"[0.999257504940033, 9.012156806420535e-05, 0.0006523338379338384]"
2,2,"[2.7757883103163294e-08, 1.224136791933006e-08, 1.0]"
2,2,"[1.1778092812164687e-05, 4.812331553694094e-06, 0.9999834299087524]"
0,0,"[0.9999923706054688, 2.785112940273393e-07, 7.3514997893653344e-06]"
2,2,"[5.015317128709285e-06, 4.032723609270761e-06, 0.9999909400939941]"
2,2,"[5.9641031839419156e-05, 6.018520798534155e-05, 0.9998801946640015]"
2,2,"[6.724209379171953e-05, 0.00015206050011329353, 0.9997807145118713]"
1,1,"[0.00013927725376561284, 0.9991092085838318, 0.0007515178294852376]"
2,2,"[1.7803042737796204e-06, 7.805512609593279e-07, 0.9999974966049194]"
2,2,"[9.460509318159893e-06, 6.879163265693933e-06, 0.9999836683273315]"
2,2,"[9.390639661432942e-07, 4.821667971555144e-07, 0.9999985694885254]"
2,2,"[0.008639391511678696, 0.012729432433843613, 0.9786311388015747]"
2,2,"[1.0645839410017288e-07, 6.222289528068359e-08, 0.9999998807907104]"
2,2,"[3.431585753332911e-07, 1.1671708222138477e-07, 0.9999995231628418]"
2,2,"[4.9972884880844504e-05, 3.5051674785790965e-05, 0.9999150037765503]"
2,2,"[0.022457605227828026, 0.05926169082522392, 0.9182807207107544]"
2,2,"[0.017809102311730385, 0.00057582015870139, 0.9816151261329651]"
2,2,"[1.1272793017269578e-05, 5.386800694395788e-06, 0.9999833106994629]"
0,0,"[0.9998526573181152, 9.731072168506216e-06, 0.00013758060231339186]"
0,0,"[0.9922817349433899, 0.0011442715767771006, 0.006573954597115517]"
0,0,"[0.9538770914077759, 0.007456042338162661, 0.03866683691740036]"
2,2,"[6.629836946103751e-08, 3.247745183898587e-08, 0.9999998807907104]"
1,1,"[0.004443066660314798, 0.9743257761001587, 0.02123122103512287]"
2,2,"[3.007933628396131e-05, 1.2397743375913706e-05, 0.9999575614929199]"
2,2,"[4.300261934986338e-05, 6.828310870332643e-05, 0.9998886585235596]"
0,0,"[0.9993757605552673, 4.449487096280791e-05, 0.0005797884659841657]"
2,2,"[0.00033690279815346, 0.00017793667211662978, 0.9994851350784302]"
2,2,"[0.00012093455734429881, 0.00017385037790518254, 0.9997051358222961]"
2,2,"[1.7675405388217769e-06, 5.172973942535464e-07, 0.9999977350234985]"
2,2,"[0.002259880071505904, 0.0031258489470928907, 0.99461430311203]"
2,2,"[2.2129464923636988e-05, 2.8706564989988692e-05, 0.9999492168426514]"
2,2,"[1.1850485037712133e-07, 4.899802164004541e-08, 0.9999998807907104]"
1,1,"[0.0006056182901374996, 0.9979650974273682, 0.0014292537234723568]"
0,0,"[0.9900105595588684, 0.0027246614918112755, 0.007264737971127033]"
0,0,"[0.9992263317108154, 0.00012016207620035857, 0.0006535095744766295]"
2,2,"[3.673948594951071e-05, 2.4236212993855588e-05, 0.99993896484375]"
2,2,"[6.351403385451704e-07, 6.160665861898451e-07, 0.9999988079071045]"
2,0,"[0.8331422805786133, 0.013210950419306755, 0.153646782040596]"
0,0,"[0.9780793190002441, 0.0027207694947719574, 0.01919994130730629]"
2,2,"[2.5854016712401062e-05, 1.3283933185448404e-05, 0.9999608993530273]"
2,2,"[1.6722685813874705e-07, 7.519139444411849e-08, 0.9999997615814209]"
2,2,"[2.592446790572467e-08, 9.767621378387048e-09, 1.0]"
2,2,"[6.173618061211528e-09, 2.1342494438414406e-09, 1.0]"
0,0,"[0.9999901056289673, 5.375513296712597e-07, 9.285278792958707e-06]"
2,2,"[0.013787053525447845, 0.004323197528719902, 0.9818897247314453]"
0,0,"[0.9816043376922607, 0.0030338235665112734, 0.015361910685896873]"
2,2,"[3.371290233644686e-07, 1.329850363163132e-07, 0.9999995231628418]"
2,2,"[1.052331026585307e-05, 8.40946813696064e-06, 0.9999810457229614]"
2,2,"[0.0004601273685693741, 0.0003372850187588483, 0.99920254945755]"
0,0,"[0.999518871307373, 7.387187361018732e-05, 0.0004072323499713093]"
0,0,"[0.987188994884491, 0.0036196254659444094, 0.009191334247589111]"
0,0,"[0.9970697164535522, 0.0004538708890322596, 0.002476306399330497]"
2,2,"[9.64106789069774e-07, 6.058745611881022e-07, 0.9999984502792358]"
0,0,"[0.9999865293502808, 8.55718724324106e-07, 1.2656627404794563e-05]"
2,2,"[1.9072402210440487e-05, 1.1083691788371652e-05, 0.9999698400497437]"
0,0,"[0.9825419187545776, 0.0020452255848795176, 0.015412833541631699]"
2,2,"[3.0528681236319244e-05, 2.5829172955127433e-05, 0.9999436140060425]"
2,2,"[1.1402170230212505e-06, 8.359072012353863e-07, 0.9999979734420776]"
2,2,"[6.128798304416705e-06, 3.2803654903545976e-06, 0.9999905824661255]"
2,2,"[1.624626833063303e-07, 1.2947516836447903e-07, 0.9999997615814209]"
0,0,"[0.991359531879425, 0.0029928286094218493, 0.005647631827741861]"
0,0,"[0.9982113838195801, 0.00027294561732560396, 0.0015156576409935951]"
0,0,"[0.9999876022338867, 6.632503186665417e-07, 1.1687855476338882e-05]"
1,1,"[0.00211409037001431, 0.991651713848114, 0.006234144326299429]"
2,2,"[2.6215001724949616e-08, 7.815892821838588e-09, 1.0]"
1,1,"[0.0008933303179219365, 0.9964095950126648, 0.002697081072255969]"
0,0,"[0.9980048537254333, 0.0002521904243621975, 0.001742986380122602]"
2,2,"[4.588169304042822e-06, 3.1096842576516792e-06, 0.9999922513961792]"
2,2,"[1.4205118532117922e-05, 7.704812560405117e-06, 0.9999780654907227]"
2,2,"[7.099571575963637e-06, 3.1490219498664374e-06, 0.9999897480010986]"
0,0,"[0.9958130717277527, 0.00031801380100660026, 0.003868917701765895]"
2,2,"[7.568581168015953e-06, 4.934075604978716e-06, 0.9999874830245972]"
0,0,"[0.9998548030853271, 1.0520095202082302e-05, 0.00013471271086018533]"
0,0,"[0.9953626394271851, 0.0016476578311994672, 0.0029896125197410583]"
2,2,"[3.972285412601195e-05, 1.6420874089817517e-05, 0.9999438524246216]"
2,2,"[1.3465607295870541e-08, 5.1516533261519726e-09, 1.0]"
1,1,"[2.307077738805674e-05, 0.9998989105224609, 7.795586134307086e-05]"
2,2,"[0.0004767992068082094, 0.0031501897610723972, 0.9963730573654175]"
0,0,"[0.9999864101409912, 7.978586040735536e-07, 1.2733396033581812e-05]"
0,0,"[0.9992903470993042, 0.00023797406174708158, 0.0004715995746664703]"
2,2,"[9.22733306651935e-06, 3.825843577942578e-06, 0.999987006187439]"
2,2,"[1.7838979147200007e-06, 2.115322104145889e-06, 0.9999960660934448]"
2,2,"[0.0001883201621240005, 0.00013509945711120963, 0.9996765851974487]"
1,1,"[0.0003593994479160756, 0.9987161159515381, 0.0009244178654626012]"
2,2,"[0.00018672925943974406, 0.00019380862067919225, 0.9996194839477539]"
0,0,"[0.9986131191253662, 0.00018660906061995775, 0.0012001717695966363]"
2,2,"[5.201867452342412e-07, 3.274877826697775e-07, 0.9999991655349731]"
1,1,"[0.0012245659017935395, 0.9963231086730957, 0.002452380722388625]"
0,0,"[0.9999213218688965, 7.922556505945977e-06, 7.084230310283601e-05]"
2,2,"[0.0001421986089553684, 4.6497090806951746e-05, 0.9998113512992859]"
2,2,"[1.4211291272658855e-06, 5.244830845185788e-07, 0.9999980926513672]"
1,1,"[5.06603937537875e-05, 0.9998239874839783, 0.00012543889170046896]"
2,2,"[1.1274976259301184e-06, 6.846508426860964e-07, 0.9999982118606567]"
1,1,"[0.0006286149146035314, 0.9973446726799011, 0.0020267253275960684]"
2,2,"[5.9305679315002635e-05, 2.768228659988381e-05, 0.9999129772186279]"
1,1,"[5.6501361541450024e-05, 0.9997562766075134, 0.00018724077381193638]"
2,2,"[0.004219118505716324, 0.0019343870226293802, 0.9938464760780334]"
2,2,"[0.0005265680374577641, 0.00037195379263721406, 0.9991015195846558]"
2,2,"[0.0003680340596474707, 0.00011796283069998026, 0.9995139837265015]"
2,2,"[1.1466430805739947e-05, 2.05537198780803e-05, 0.9999679327011108]"
2,2,"[3.999005457444582e-06, 2.1817345441377256e-06, 0.9999938011169434]"
2,2,"[6.767131139895355e-07, 3.047681502721389e-07, 0.9999990463256836]"
2,2,"[1.9668495951918885e-05, 6.947620931896381e-06, 0.9999734163284302]"
1,1,"[0.0035752214025706053, 0.9895444512367249, 0.006880298722535372]"
0,0,"[0.9980402588844299, 0.00022913837165106088, 0.0017306015361100435]"
2,2,"[3.889331856044009e-05, 2.2353176973410882e-05, 0.9999387264251709]"
0,0,"[0.9839621782302856, 0.0030848239548504353, 0.012953008525073528]"
2,2,"[0.00036288550472818315, 0.00021757395006716251, 0.9994195699691772]"
0,0,"[0.9999997615814209, 6.126005480666663e-09, 1.9461731426417828e-07]"
0,0,"[0.9998631477355957, 2.2621625248575583e-05, 0.00011421298404457048]"
2,2,"[0.0002771535946521908, 0.00010974036558764055, 0.9996131062507629]"
2,2,"[1.2826550346289878e-06, 1.0763249065348646e-06, 0.999997615814209]"
2,2,"[1.1234770909140934e-06, 5.81800975396618e-07, 0.9999983310699463]"
0,0,"[0.9944118857383728, 0.0007339779986068606, 0.004854068625718355]"
2,2,"[0.0001022920259856619, 4.116140189580619e-05, 0.9998564720153809]"
2,2,"[4.926753831568931e-07, 2.1009510930980468e-07, 0.9999992847442627]"
2,2,"[0.0017564225709065795, 0.0010105831315740943, 0.997232973575592]"
2,2,"[7.429651986967656e-07, 3.3821018519120116e-07, 0.999998927116394]"
2,2,"[1.0844137676713217e-07, 4.122900776337701e-08, 0.9999998807907104]"
0,0,"[0.9914364218711853, 0.0011456997599452734, 0.007417843211442232]"
2,2,"[4.902447585664049e-07, 2.201259263756583e-07, 0.9999992847442627]"
0,0,"[0.9930598735809326, 0.0005117498803883791, 0.0064283451065421104]"
2,2,"[2.7574564853694028e-08, 1.3590906178251316e-08, 1.0]"
2,2,"[1.260943349734589e-06, 4.480755535496428e-07, 0.9999983310699463]"
2,2,"[9.540452447254211e-05, 6.592269346583635e-05, 0.9998385906219482]"
2,2,"[1.218130455526989e-05, 4.232373157719849e-06, 0.999983549118042]"
1,1,"[1.5946577391900973e-08, 0.9999998807907104, 1.11572759919909e-07]"
0,0,"[0.9975308775901794, 0.00034747086465358734, 0.0021216883324086666]"
1,1,"[0.0005573094240389764, 0.9976688027381897, 0.0017738633323460817]"
2,2,"[0.04414777085185051, 0.0611160472035408, 0.8947361707687378]"
2,2,"[2.894342651416082e-05, 1.0840574759640731e-05, 0.99996018409729]"
2,2,"[0.002622263738885522, 0.0015735217602923512, 0.9958042502403259]"
2,2,"[8.767200370130013e-07, 4.1139978179671743e-07, 0.9999986886978149]"
1,1,"[0.002783349482342601, 0.9917801022529602, 0.005436504725366831]"
2,2,"[1.0848420117781643e-07, 4.172677847691375e-08, 0.9999998807907104]"
2,2,"[1.8187305386163644e-06, 8.705932259545079e-07, 0.9999972581863403]"
0,0,"[0.9940958023071289, 0.0006728745647706091, 0.005231357179582119]"
2,2,"[3.1598240184393944e-06, 1.5646932070012554e-06, 0.999995231628418]"
2,2,"[2.4511296103923996e-08, 1.0214360024463076e-08, 1.0]"
2,2,"[1.0341635970689822e-05, 5.3696080613008235e-06, 0.9999842643737793]"
2,2,"[0.008953471668064594, 0.004330301191657782, 0.9867161512374878]"
0,0,"[0.9999747276306152, 1.1545629376996658e-06, 2.4047478291322477e-05]"
2,2,"[2.2547983036247388e-08, 7.991571848720014e-09, 1.0]"
1,1,"[6.982983904890716e-05, 0.9996274709701538, 0.00030265055829659104]"
0,0,"[0.7716347575187683, 0.16607022285461426, 0.062295101583004]"
0,0,"[0.9999988079071045, 3.016231531205449e-08, 1.2037830856570508e-06]"
2,2,"[7.953146996442229e-05, 3.7698642699979246e-05, 0.999882698059082]"
2,2,"[0.00023753114510327578, 0.00012653801240958273, 0.9996359348297119]"
2,2,"[1.225818687089486e-05, 4.814129169972148e-06, 0.9999829530715942]"
0,0,"[0.9658036231994629, 0.007091791834682226, 0.02710459753870964]"
1,1,"[0.00010835376451723278, 0.9995201826095581, 0.00037154139135964215]"
0,0,"[0.9945098161697388, 0.0013762721791863441, 0.004113859497010708]"
0,0,"[0.9996154308319092, 4.338763392297551e-05, 0.0003411520447116345]"
2,2,"[4.980870471626986e-07, 2.7576083994063083e-07, 0.9999992847442627]"
0,0,"[0.9998852014541626, 8.61379157868214e-06, 0.00010621149704093114]"
2,2,"[0.0002928445755969733, 0.00017489050514996052, 0.9995323419570923]"
2,2,"[1.7221008192791487e-06, 7.844608376217366e-07, 0.9999974966049194]"
2,2,"[9.489968988418696e-07, 4.787814873452589e-07, 0.9999985694885254]"
1,1,"[3.4341752325417474e-05, 0.9997753500938416, 0.00019028809037990868]"
2,2,"[0.0007605290738865733, 0.0026398797053843737, 0.9965996146202087]"
2,2,"[6.685621656288276e-08, 2.6682325682259034e-08, 0.9999998807907104]"
0,0,"[0.9988799691200256, 0.0002220397727796808, 0.0008979859412647784]"
2,2,"[0.0004212895582895726, 0.0002070753980660811, 0.9993717074394226]"
0,0,"[0.9942483901977539, 0.0008419423247687519, 0.004909575451165438]"
0,0,"[0.9991931319236755, 0.00011012075992766768, 0.0006966755609028041]"
0,0,"[0.9793850183486938, 0.004260370507836342, 0.016354558989405632]"
2,2,"[8.084737714852963e-07, 4.893494747193472e-07, 0.9999986886978149]"
2,2,"[1.0588036047920468e-06, 4.4347069660943816e-07, 0.9999984502792358]"
0,0,"[0.9997413754463196, 2.7527910788194276e-05, 0.00023105023137759417]"
2,2,"[5.9167203289689496e-05, 3.568512693163939e-05, 0.9999051094055176]"
0,0,"[0.9998200535774231, 1.7969086911762133e-05, 0.00016195855278056115]"
0,0,"[0.989942193031311, 0.0017414003377780318, 0.00831645168364048]"
2,2,"[0.0002598322171252221, 0.0002629348891787231, 0.999477207660675]"
2,2,"[1.0185125347561552e-06, 4.527227304151893e-07, 0.9999985694885254]"
2,2,"[0.0002679502358660102, 0.00014281521725934, 0.9995892643928528]"
2,2,"[3.084469994973915e-07, 9.875204654008485e-08, 0.9999996423721313]"
0,0,"[0.9828194975852966, 0.0008764896192587912, 0.016304081305861473]"
2,2,"[0.00014604160969611257, 6.537223816849291e-05, 0.9997885823249817]"
2,2,"[1.3937283256382216e-05, 1.3222753295849543e-05, 0.9999728202819824]"
2,2,"[9.030745786731131e-06, 4.179301868134644e-06, 0.9999867677688599]"
2,2,"[6.139584911579732e-06, 3.3833364341262495e-06, 0.9999904632568359]"
1,1,"[0.002006497932597995, 0.9624782204627991, 0.03551522269845009]"
2,2,"[1.0064150046673603e-06, 5.13338704877242e-07, 0.9999984502792358]"
2,2,"[5.055930159869604e-06, 1.313440407102462e-06, 0.9999936819076538]"
2,2,"[5.095111555419862e-05, 4.0039918530965224e-05, 0.9999090433120728]"
2,2,"[0.0008847651770338416, 0.003266259329393506, 0.9958490133285522]"
2,2,"[3.3952983358176425e-06, 1.5941742503855494e-06, 0.9999949932098389]"
1,1,"[9.635969763621688e-05, 0.9996306896209717, 0.000272909936029464]"
2,2,"[1.6118399798870087e-05, 9.68219137575943e-06, 0.999974250793457]"
2,2,"[2.1669075067620724e-06, 1.5301815210477798e-06, 0.9999963045120239]"
0,0,"[0.9998565912246704, 1.131756289396435e-05, 0.00013209010649006814]"
2,2,"[2.005826218010043e-06, 1.925240667333128e-06, 0.9999960660934448]"
0,0,"[0.9993453621864319, 5.5147997045423836e-05, 0.0005994104431010783]"
2,2,"[1.0703785591203996e-07, 5.489789955959168e-08, 0.9999998807907104]"
2,2,"[8.175625225703698e-06, 4.09729818784399e-06, 0.9999877214431763]"
2,2,"[1.886065433609474e-06, 7.044714607218339e-07, 0.9999973773956299]"
2,2,"[4.649558377423091e-06, 5.268910626909928e-06, 0.9999901056289673]"
2,2,"[7.6137234827911016e-06, 2.3899294774309965e-06, 0.9999899864196777]"
2,2,"[5.797246103611542e-06, 2.924341288235155e-06, 0.9999912977218628]"
2,2,"[4.2116764234378934e-05, 0.0001076411790563725, 0.9998502731323242]"
0,0,"[0.9976632595062256, 0.0005041209515184164, 0.0018326329300180078]"
2,2,"[1.913752203108743e-05, 9.931975910149049e-06, 0.9999709129333496]"
2,2,"[5.7967703469330445e-05, 1.9076946045970544e-05, 0.9999229907989502]"
2,2,"[8.650005867139043e-08, 5.2548259077411785e-08, 0.9999998807907104]"
0,0,"[0.9248994588851929, 0.03604015335440636, 0.03906043991446495]"
2,2,"[1.6204460280278e-06, 8.416060950366955e-07, 0.9999974966049194]"
2,2,"[0.0008208287181332707, 0.00027396754012443125, 0.9989051818847656]"
2,2,"[1.6113679066620534e-06, 8.052610951381212e-07, 0.999997615814209]"
0,0,"[0.9873644709587097, 0.0022619464434683323, 0.010373653843998909]"
0,0,"[0.9983515739440918, 0.0002881622058339417, 0.0013603046536445618]"
0,0,"[0.9864425659179688, 0.0017645329935476184, 0.011792886070907116]"
